,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
7823,2,8,1,8,4,1,8,8,8,2,4,8,2,1,8,8,8,8,8,1,2,2,8,2
7824,2,1,8,8,8,8,2,1,2,2,8,2,2,1,8,8,8,8,2,1,4,2,8,4
7825,2,1,8,8,8,8,2,1,2,2,8,2,2,1,8,8,8,8,2,1,4,2,8,4
7826,2,1,8,8,8,8,2,1,2,4,8,2,2,1,8,8,8,8,2,1,2,4,8,2
7827,2,1,8,8,8,8,2,1,2,4,8,2,2,1,8,8,8,8,2,1,2,4,8,2
7828,2,3,8,8,8,8,2,3,2,2,8,2,2,1,8,8,8,8,2,1,2,2,8,2
7829,2,3,8,8,8,8,2,3,2,2,8,2,2,1,8,8,8,8,2,1,2,2,8,2
7830,2,1,8,8,8,8,2,1,2,2,8,2,2,3,8,8,8,8,2,3,4,2,8,4
7831,2,1,8,8,8,8,2,1,2,2,8,2,2,3,8,8,8,8,2,3,4,2,8,4
7832,2,1,8,8,8,8,2,1,2,2,8,2,2,3,8,8,8,8,2,3,2,2,8,2
7833,2,1,8,8,8,8,2,1,2,2,8,2,2,3,8,8,8,8,2,3,2,2,8,2
7834,2,3,8,8,8,8,4,3,2,2,8,2,2,3,8,8,8,8,4,3,2,2,8,2
7835,2,3,8,8,8,8,4,3,2,2,8,2,2,3,8,8,8,8,4,3,2,2,8,2
7836,2,1,8,8,8,8,2,1,2,4,8,2,2,1,8,8,8,8,2,1,2,4,8,2
7837,2,1,8,8,8,8,2,1,2,4,8,2,2,1,8,8,8,8,2,1,2,4,8,2
7838,2,1,8,8,8,8,2,1,2,2,8,2,2,1,8,8,8,8,2,1,2,2,8,2
7839,2,1,8,8,8,8,2,1,2,2,8,2,2,1,8,8,8,8,2,1,2,2,8,2
7840,2,3,8,8,8,8,2,3,4,2,8,4,2,1,8,8,8,8,2,1,2,2,8,2
7841,2,3,8,8,8,8,2,3,4,2,8,4,2,1,8,8,8,8,2,1,2,2,8,2
7842,2,1,8,8,8,8,2,1,2,2,8,2,2,1,8,8,8,8,2,1,2,2,8,2
7843,2,1,8,8,8,8,2,1,2,2,8,2,2,1,8,8,8,8,2,1,2,2,8,2
7844,2,1,8,8,8,8,4,1,2,2,8,2,2,1,8,8,8,8,4,1,2,2,8,2
7845,2,1,8,8,8,8,4,1,2,2,8,2,2,1,8,8,8,8,4,1,2,2,8,2
7846,2,1,8,8,8,8,2,1,4,2,8,4,2,1,8,8,8,8,2,1,2,2,8,2
7847,2,1,8,8,8,8,2,1,4,2,8,4,2,1,8,8,8,8,2,1,2,2,8,2
7848,2,8,1,2,8,1,8,8,8,8,8,8,2,1,1,2,2,1,8,1,4,8,2,4
7849,2,8,1,2,8,1,8,8,8,8,8,8,2,1,1,2,2,1,8,1,4,8,2,4
7850,2,8,1,2,8,1,8,8,8,8,8,8,2,1,1,2,4,1,8,1,2,8,4,2
7851,2,8,1,2,8,1,8,8,8,8,8,8,2,1,1,2,4,1,8,1,2,8,4,2
7852,2,8,3,2,8,3,8,8,8,8,8,8,2,1,1,2,2,1,8,1,2,8,2,2
7853,2,8,3,2,8,3,8,8,8,8,8,8,2,1,1,2,2,1,8,1,2,8,2,2
7854,2,8,1,2,8,1,8,8,8,8,8,8,2,3,1,2,2,1,8,3,4,8,2,4
7855,2,8,1,2,8,1,8,8,8,8,8,8,2,3,1,2,2,1,8,3,4,8,2,4
7856,2,8,1,2,8,1,8,8,8,8,8,8,2,3,1,2,2,1,8,3,2,8,2,2
7857,2,8,1,2,8,1,8,8,8,8,8,8,2,3,1,2,2,1,8,3,2,8,2,2
7858,2,8,3,2,8,3,8,8,8,8,8,8,2,3,1,2,2,1,8,3,2,8,2,2
7859,2,8,3,2,8,3,8,8,8,8,8,8,2,3,1,2,2,1,8,3,2,8,2,2
7860,2,8,1,2,8,1,8,8,8,8,8,8,2,1,3,2,4,3,8,1,2,8,4,2
7861,2,8,1,2,8,1,8,8,8,8,8,8,2,1,3,2,4,3,8,1,2,8,4,2
7862,2,8,1,2,8,1,8,8,8,8,8,8,2,1,3,2,2,3,8,1,2,8,2,2
7863,2,8,1,2,8,1,8,8,8,8,8,8,2,1,3,2,2,3,8,1,2,8,2,2
7864,2,8,3,4,8,3,8,8,8,8,8,8,2,1,3,4,2,3,8,1,2,8,2,2
7865,2,8,3,4,8,3,8,8,8,8,8,8,2,1,3,4,2,3,8,1,2,8,2,2
7866,2,8,1,2,8,1,8,8,8,8,8,8,2,1,1,2,2,1,8,1,2,8,2,2
7867,2,8,1,2,8,1,8,8,8,8,8,8,2,1,1,2,2,1,8,1,2,8,2,2
7868,2,8,1,2,8,1,8,8,8,8,8,8,2,1,1,2,2,1,8,1,2,8,2,2
7869,2,8,1,2,8,1,8,8,8,8,8,8,2,1,1,2,2,1,8,1,2,8,2,2
7870,2,8,1,4,8,1,8,8,8,8,8,8,2,1,1,4,2,1,8,1,2,8,2,2
7871,2,8,1,4,8,1,8,8,8,8,8,8,2,1,1,4,2,1,8,1,2,8,2,2
7872,2,1,8,8,8,8,2,1,8,8,8,8,2,1,1,8,2,1,2,1,4,8,2,4
7873,2,1,8,8,8,8,2,1,8,8,8,8,2,1,1,8,2,1,2,1,4,8,2,4
7874,2,1,8,8,8,8,2,1,8,8,8,8,2,1,1,8,4,1,2,1,2,8,4,2
7875,2,1,8,8,8,8,2,1,8,8,8,8,2,1,1,8,4,1,2,1,2,8,4,2
7876,2,3,8,8,8,8,2,3,8,8,8,8,2,1,1,8,2,1,2,1,2,8,2,2
7877,2,3,8,8,8,8,2,3,8,8,8,8,2,1,1,8,2,1,2,1,2,8,2,2
7878,2,1,8,8,8,8,2,1,8,8,8,8,2,3,1,8,2,1,2,3,4,8,2,4
7879,2,1,8,8,8,8,2,1,8,8,8,8,2,3,1,8,2,1,2,3,4,8,2,4
7880,2,1,8,8,8,8,2,1,8,8,8,8,2,3,1,8,2,1,2,3,2,8,2,2
7881,2,1,8,8,8,8,2,1,8,8,8,8,2,3,1,8,2,1,2,3,2,8,2,2
7882,2,3,8,8,8,8,4,3,8,8,8,8,2,3,1,8,2,1,4,3,2,8,2,2
7883,2,3,8,8,8,8,4,3,8,8,8,8,2,3,1,8,2,1,4,3,2,8,2,2
7884,2,1,8,8,8,8,2,1,8,8,8,8,2,1,3,8,4,3,2,1,2,8,4,2
7885,2,1,8,8,8,8,2,1,8,8,8,8,2,1,3,8,4,3,2,1,2,8,4,2
7886,2,1,8,8,8,8,2,1,8,8,8,8,2,1,3,8,2,3,2,1,2,8,2,2
7887,2,1,8,8,8,8,2,1,8,8,8,8,2,1,3,8,2,3,2,1,2,8,2,2
7888,2,3,8,8,8,8,2,3,8,8,8,8,2,1,3,8,2,3,2,1,2,8,2,2
7889,2,3,8,8,8,8,2,3,8,8,8,8,2,1,3,8,2,3,2,1,2,8,2,2
7890,2,1,8,8,8,8,2,1,8,8,8,8,2,1,1,8,2,1,2,1,2,8,2,2
7891,2,1,8,8,8,8,2,1,8,8,8,8,2,1,1,8,2,1,2,1,2,8,2,2
7892,2,1,8,8,8,8,4,1,8,8,8,8,2,1,1,8,2,1,4,1,2,8,2,2
7893,2,1,8,8,8,8,4,1,8,8,8,8,2,1,1,8,2,1,4,1,2,8,2,2
7894,2,1,8,8,8,8,2,1,8,8,8,8,2,1,1,8,2,1,2,1,2,8,2,2
7895,2,1,8,8,8,8,2,1,8,8,8,8,2,1,1,8,2,1,2,1,2,8,2,2
7896,2,8,8,8,8,8,8,8,8,2,8,8,2,1,1,8,2,1,8,1,4,2,2,4
7897,2,8,8,8,8,8,8,8,8,2,8,8,2,1,1,8,2,1,8,1,4,2,2,4
7898,2,8,8,8,8,8,8,8,8,2,8,8,2,1,1,8,4,1,8,1,2,2,4,2
7899,2,8,8,8,8,8,8,8,8,2,8,8,2,1,1,8,4,1,8,1,2,2,4,2
7900,2,8,8,8,8,8,8,8,8,4,8,8,2,1,1,8,2,1,8,1,2,4,2,2
7901,2,8,8,8,8,8,8,8,8,4,8,8,2,1,1,8,2,1,8,1,2,4,2,2
7902,2,8,8,8,8,8,8,8,8,2,8,8,2,3,1,8,2,1,8,3,4,2,2,4
7903,2,8,8,8,8,8,8,8,8,2,8,8,2,3,1,8,2,1,8,3,4,2,2,4
7904,2,8,8,8,8,8,8,8,8,2,8,8,2,3,1,8,2,1,8,3,2,2,2,2
7905,2,8,8,8,8,8,8,8,8,2,8,8,2,3,1,8,2,1,8,3,2,2,2,2
7906,2,8,8,8,8,8,8,8,8,2,8,8,2,3,1,8,2,1,8,3,2,2,2,2
7907,2,8,8,8,8,8,8,8,8,2,8,8,2,3,1,8,2,1,8,3,2,2,2,2
7908,2,8,8,8,8,8,8,8,8,2,8,8,2,1,3,8,4,3,8,1,2,2,4,2
7909,2,8,8,8,8,8,8,8,8,2,8,8,2,1,3,8,4,3,8,1,2,2,4,2
7910,2,8,8,8,8,8,8,8,8,2,8,8,2,1,3,8,2,3,8,1,2,2,2,2
7911,2,8,8,8,8,8,8,8,8,2,8,8,2,1,3,8,2,3,8,1,2,2,2,2
7912,2,8,8,8,8,8,8,8,8,2,8,8,2,1,3,8,2,3,8,1,2,2,2,2
7913,2,8,8,8,8,8,8,8,8,2,8,8,2,1,3,8,2,3,8,1,2,2,2,2
7914,2,8,8,8,8,8,8,8,8,4,8,8,2,1,1,8,2,1,8,1,2,4,2,2
7915,2,8,8,8,8,8,8,8,8,4,8,8,2,1,1,8,2,1,8,1,2,4,2,2
7916,2,8,8,8,8,8,8,8,8,2,8,8,2,1,1,8,2,1,8,1,2,2,2,2
7917,2,8,8,8,8,8,8,8,8,2,8,8,2,1,1,8,2,1,8,1,2,2,2,2
7918,2,8,8,8,8,8,8,8,8,2,8,8,2,1,1,8,2,1,8,1,2,2,2,2
7919,2,8,8,8,8,8,8,8,8,2,8,8,2,1,1,8,2,1,8,1,2,2,2,2
7920,2,1,2,2,1,2,8,1,2,8,1,2,2,8,4,2,8,4,8,8,8,8,8,8
7921,2,1,2,2,1,2,8,1,2,8,1,2,2,8,4,2,8,4,8,8,8,8,8,8
7922,2,1,2,4,1,2,8,1,2,8,1,2,2,8,2,4,8,2,8,8,8,8,8,8
7923,2,1,2,4,1,2,8,1,2,8,1,2,2,8,2,4,8,2,8,8,8,8,8,8
7924,2,3,2,2,1,2,8,3,2,8,1,2,2,8,2,2,8,2,8,8,8,8,8,8
7925,2,3,2,2,1,2,8,3,2,8,1,2,2,8,2,2,8,2,8,8,8,8,8,8
7926,2,1,2,2,1,2,8,1,2,8,1,2,2,8,4,2,8,4,8,8,8,8,8,8
7927,2,1,2,2,1,2,8,1,2,8,1,2,2,8,4,2,8,4,8,8,8,8,8,8
7928,2,1,2,2,1,2,8,1,2,8,1,2,2,8,2,2,8,2,8,8,8,8,8,8
7929,2,1,2,2,1,2,8,1,2,8,1,2,2,8,2,2,8,2,8,8,8,8,8,8
7930,4,3,2,2,1,2,8,3,2,8,1,2,4,8,2,2,8,2,8,8,8,8,8,8
7931,4,3,2,2,1,2,8,3,2,8,1,2,4,8,2,2,8,2,8,8,8,8,8,8
7932,2,1,2,4,3,2,8,1,2,8,3,2,2,8,2,4,8,2,8,8,8,8,8,8
7933,2,1,2,4,3,2,8,1,2,8,3,2,2,8,2,4,8,2,8,8,8,8,8,8
7934,2,1,2,2,3,2,8,1,2,8,3,2,2,8,2,2,8,2,8,8,8,8,8,8
7935,2,1,2,2,3,2,8,1,2,8,3,2,2,8,2,2,8,2,8,8,8,8,8,8
7936,2,3,4,2,3,4,8,3,2,8,3,2,2,8,2,2,8,2,8,8,8,8,8,8
7937,2,3,4,2,3,4,8,3,2,8,3,2,2,8,2,2,8,2,8,8,8,8,8,8
7938,2,1,2,2,1,2,8,1,2,8,1,2,2,8,2,2,8,2,8,8,8,8,8,8
7939,2,1,2,2,1,2,8,1,2,8,1,2,2,8,2,2,8,2,8,8,8,8,8,8
7940,4,1,2,2,1,2,8,1,2,8,1,2,4,8,2,2,8,2,8,8,8,8,8,8
7941,4,1,2,2,1,2,8,1,2,8,1,2,4,8,2,2,8,2,8,8,8,8,8,8
7942,2,1,4,2,1,4,8,1,2,8,1,2,2,8,2,2,8,2,8,8,8,8,8,8
7943,2,1,4,2,1,4,8,1,2,8,1,2,2,8,2,2,8,2,8,8,8,8,8,8
7944,2,1,2,8,1,2,1,1,2,8,1,2,2,4,8,8,8,8,1,4,8,8,8,8
7945,2,1,2,8,1,2,1,1,2,8,1,2,2,4,8,8,8,8,1,4,8,8,8,8
7946,2,1,2,8,1,2,1,1,2,8,1,2,2,2,8,8,8,8,1,2,8,8,8,8
7947,2,1,2,8,1,2,1,1,2,8,1,2,2,2,8,8,8,8,1,2,8,8,8,8
7948,2,3,2,8,1,2,1,3,2,8,1,2,2,2,8,8,8,8,1,2,8,8,8,8
7949,2,3,2,8,1,2,1,3,2,8,1,2,2,2,8,8,8,8,1,2,8,8,8,8
7950,2,1,2,8,1,2,3,1,2,8,1,2,2,4,8,8,8,8,3,4,8,8,8,8
7951,2,1,2,8,1,2,3,1,2,8,1,2,2,4,8,8,8,8,3,4,8,8,8,8
7952,2,1,2,8,1,2,1,1,2,8,1,2,2,2,8,8,8,8,1,2,8,8,8,8
7953,2,1,2,8,1,2,1,1,2,8,1,2,2,2,8,8,8,8,1,2,8,8,8,8
7954,4,3,2,8,1,2,1,3,2,8,1,2,4,2,8,8,8,8,1,2,8,8,8,8
7955,4,3,2,8,1,2,1,3,2,8,1,2,4,2,8,8,8,8,1,2,8,8,8,8
7956,2,1,2,8,3,2,3,1,2,8,3,2,2,2,8,8,8,8,3,2,8,8,8,8
7957,2,1,2,8,3,2,3,1,2,8,3,2,2,2,8,8,8,8,3,2,8,8,8,8
7958,2,1,2,8,3,2,1,1,2,8,3,2,2,2,8,8,8,8,1,2,8,8,8,8
7959,2,1,2,8,3,2,1,1,2,8,3,2,2,2,8,8,8,8,1,2,8,8,8,8
7960,2,3,4,8,3,4,1,3,2,8,3,2,2,2,8,8,8,8,1,2,8,8,8,8
7961,2,3,4,8,3,4,1,3,2,8,3,2,2,2,8,8,8,8,1,2,8,8,8,8
7962,2,1,2,8,1,2,3,1,2,8,1,2,2,2,8,8,8,8,3,2,8,8,8,8
7963,2,1,2,8,1,2,3,1,2,8,1,2,2,2,8,8,8,8,3,2,8,8,8,8
7964,4,1,2,8,1,2,1,1,2,8,1,2,4,2,8,8,8,8,1,2,8,8,8,8
7965,4,1,2,8,1,2,1,1,2,8,1,2,4,2,8,8,8,8,1,2,8,8,8,8
7966,2,1,4,8,1,4,1,1,2,8,1,2,2,2,8,8,8,8,1,2,8,8,8,8
7967,2,1,4,8,1,4,1,1,2,8,1,2,2,2,8,8,8,8,1,2,8,8,8,8
7968,8,1,2,2,1,2,1,1,2,8,1,2,8,8,8,2,8,8,1,8,8,8,8,8
7969,8,1,2,2,1,2,1,1,2,8,1,2,8,8,8,2,8,8,1,8,8,8,8,8
7970,8,1,2,2,1,2,1,1,2,8,1,2,8,8,8,2,8,8,1,8,8,8,8,8
7971,8,1,2,2,1,2,1,1,2,8,1,2,8,8,8,2,8,8,1,8,8,8,8,8
7972,8,3,2,2,1,2,1,3,2,8,1,2,8,8,8,2,8,8,1,8,8,8,8,8
7973,8,3,2,2,1,2,1,3,2,8,1,2,8,8,8,2,8,8,1,8,8,8,8,8
7974,8,1,2,2,1,2,3,1,2,8,1,2,8,8,8,2,8,8,3,8,8,8,8,8
7975,8,1,2,2,1,2,3,1,2,8,1,2,8,8,8,2,8,8,3,8,8,8,8,8
7976,8,1,2,4,1,2,1,1,2,8,1,2,8,8,8,4,8,8,1,8,8,8,8,8
7977,8,1,2,4,1,2,1,1,2,8,1,2,8,8,8,4,8,8,1,8,8,8,8,8
7978,8,3,2,2,1,2,1,3,2,8,1,2,8,8,8,2,8,8,1,8,8,8,8,8
7979,8,3,2,2,1,2,1,3,2,8,1,2,8,8,8,2,8,8,1,8,8,8,8,8
7980,8,1,2,2,3,2,3,1,2,8,3,2,8,8,8,2,8,8,3,8,8,8,8,8
7981,8,1,2,2,3,2,3,1,2,8,3,2,8,8,8,2,8,8,3,8,8,8,8,8
7982,8,1,2,4,3,2,1,1,2,8,3,2,8,8,8,4,8,8,1,8,8,8,8,8
7983,8,1,2,4,3,2,1,1,2,8,3,2,8,8,8,4,8,8,1,8,8,8,8,8
7984,8,3,4,2,3,4,1,3,2,8,3,2,8,8,8,2,8,8,1,8,8,8,8,8
7985,8,3,4,2,3,4,1,3,2,8,3,2,8,8,8,2,8,8,1,8,8,8,8,8
7986,8,1,2,2,1,2,3,1,2,8,1,2,8,8,8,2,8,8,3,8,8,8,8,8
7987,8,1,2,2,1,2,3,1,2,8,1,2,8,8,8,2,8,8,3,8,8,8,8,8
7988,8,1,2,2,1,2,1,1,2,8,1,2,8,8,8,2,8,8,1,8,8,8,8,8
7989,8,1,2,2,1,2,1,1,2,8,1,2,8,8,8,2,8,8,1,8,8,8,8,8
7990,8,1,4,2,1,4,1,1,2,8,1,2,8,8,8,2,8,8,1,8,8,8,8,8
7991,8,1,4,2,1,4,1,1,2,8,1,2,8,8,8,2,8,8,1,8,8,8,8,8
7992,2,1,8,8,8,8,1,1,2,8,8,2,2,2,2,8,8,2,1,2,8,8,8,8
7993,2,1,8,8,8,8,1,1,2,8,8,2,2,2,2,8,8,2,1,2,8,8,8,8
7994,2,1,8,8,8,8,1,1,2,8,8,2,2,4,2,8,8,2,1,4,8,8,8,8
7995,2,1,8,8,8,8,1,1,2,8,8,2,2,4,2,8,8,2,1,4,8,8,8,8
7996,2,3,8,8,8,8,1,3,2,8,8,2,2,2,2,8,8,2,1,2,8,8,8,8
7997,2,3,8,8,8,8,1,3,2,8,8,2,2,2,2,8,8,2,1,2,8,8,8,8
7998,2,1,8,8,8,8,3,1,2,8,8,2,2,2,2,8,8,2,3,2,8,8,8,8
7999,2,1,8,8,8,8,3,1,2,8,8,2,2,2,2,8,8,2,3,2,8,8,8,8
8000,2,1,8,8,8,8,1,1,2,8,8,2,2,2,4,8,8,4,1,2,8,8,8,8
8001,2,1,8,8,8,8,1,1,2,8,8,2,2,2,4,8,8,4,1,2,8,8,8,8
8002,2,3,8,8,8,8,1,3,2,8,8,2,2,2,2,8,8,2,1,2,8,8,8,8
8003,2,3,8,8,8,8,1,3,2,8,8,2,2,2,2,8,8,2,1,2,8,8,8,8
8004,2,1,8,8,8,8,3,1,2,8,8,2,2,4,2,8,8,2,3,4,8,8,8,8
8005,2,1,8,8,8,8,3,1,2,8,8,2,2,4,2,8,8,2,3,4,8,8,8,8
8006,2,1,8,8,8,8,1,1,2,8,8,2,2,2,4,8,8,4,1,2,8,8,8,8
8007,2,1,8,8,8,8,1,1,2,8,8,2,2,2,4,8,8,4,1,2,8,8,8,8
8008,4,3,8,8,8,8,1,3,2,8,8,2,4,2,2,8,8,2,1,2,8,8,8,8
8009,4,3,8,8,8,8,1,3,2,8,8,2,4,2,2,8,8,2,1,2,8,8,8,8
8010,2,1,8,8,8,8,3,1,2,8,8,2,2,2,2,8,8,2,3,2,8,8,8,8
8011,2,1,8,8,8,8,3,1,2,8,8,2,2,2,2,8,8,2,3,2,8,8,8,8
8012,2,1,8,8,8,8,1,1,2,8,8,2,2,2,2,8,8,2,1,2,8,8,8,8
8013,2,1,8,8,8,8,1,1,2,8,8,2,2,2,2,8,8,2,1,2,8,8,8,8
8014,4,1,8,8,8,8,1,1,2,8,8,2,4,2,2,8,8,2,1,2,8,8,8,8
8015,4,1,8,8,8,8,1,1,2,8,8,2,4,2,2,8,8,2,1,2,8,8,8,8
8016,8,8,8,2,1,8,1,8,2,8,1,2,8,2,2,2,8,2,1,2,8,8,8,8
8017,8,8,8,2,1,8,1,8,2,8,1,2,8,2,2,2,8,2,1,2,8,8,8,8
8018,8,8,8,2,1,8,1,8,2,8,1,2,8,4,2,2,8,2,1,4,8,8,8,8
8019,8,8,8,2,1,8,1,8,2,8,1,2,8,4,2,2,8,2,1,4,8,8,8,8
8020,8,8,8,2,1,8,1,8,2,8,1,2,8,2,2,2,8,2,1,2,8,8,8,8
8021,8,8,8,2,1,8,1,8,2,8,1,2,8,2,2,2,8,2,1,2,8,8,8,8
8022,8,8,8,2,1,8,3,8,2,8,1,2,8,2,2,2,8,2,3,2,8,8,8,8
8023,8,8,8,2,1,8,3,8,2,8,1,2,8,2,2,2,8,2,3,2,8,8,8,8
8024,8,8,8,2,1,8,1,8,2,8,1,2,8,2,4,2,8,4,1,2,8,8,8,8
8025,8,8,8,2,1,8,1,8,2,8,1,2,8,2,4,2,8,4,1,2,8,8,8,8
8026,8,8,8,4,1,8,1,8,2,8,1,2,8,2,2,4,8,2,1,2,8,8,8,8
8027,8,8,8,4,1,8,1,8,2,8,1,2,8,2,2,4,8,2,1,2,8,8,8,8
8028,8,8,8,2,1,8,3,8,2,8,1,2,8,4,2,2,8,2,3,4,8,8,8,8
8029,8,8,8,2,1,8,3,8,2,8,1,2,8,4,2,2,8,2,3,4,8,8,8,8
8030,8,8,8,2,1,8,1,8,2,8,1,2,8,2,4,2,8,4,1,2,8,8,8,8
8031,8,8,8,2,1,8,1,8,2,8,1,2,8,2,4,2,8,4,1,2,8,8,8,8
8032,8,8,8,2,1,8,1,8,2,8,1,2,8,2,2,2,8,2,1,2,8,8,8,8
8033,8,8,8,2,1,8,1,8,2,8,1,2,8,2,2,2,8,2,1,2,8,8,8,8
8034,8,8,8,2,3,8,3,8,2,8,3,2,8,2,2,2,8,2,3,2,8,8,8,8
8035,8,8,8,2,3,8,3,8,2,8,3,2,8,2,2,2,8,2,3,2,8,8,8,8
8036,8,8,8,4,3,8,1,8,2,8,3,2,8,2,2,4,8,2,1,2,8,8,8,8
8037,8,8,8,4,3,8,1,8,2,8,3,2,8,2,2,4,8,2,1,2,8,8,8,8
8038,8,8,8,2,3,8,1,8,2,8,3,2,8,2,2,2,8,2,1,2,8,8,8,8
8039,8,8,8,2,3,8,1,8,2,8,3,2,8,2,2,2,8,2,1,2,8,8,8,8
8040,2,1,2,8,1,2,8,1,2,3,1,2,2,8,8,8,8,8,8,8,8,3,8,8
8041,2,1,2,8,1,2,8,1,2,3,1,2,2,8,8,8,8,8,8,8,8,3,8,8
8042,2,1,2,8,1,2,8,1,2,3,1,2,2,8,8,8,8,8,8,8,8,3,8,8
8043,2,1,2,8,1,2,8,1,2,3,1,2,2,8,8,8,8,8,8,8,8,3,8,8
8044,2,3,2,8,1,2,8,3,2,3,1,2,2,8,8,8,8,8,8,8,8,3,8,8
8045,2,3,2,8,1,2,8,3,2,3,1,2,2,8,8,8,8,8,8,8,8,3,8,8
8046,2,1,2,8,1,2,8,1,2,1,1,2,2,8,8,8,8,8,8,8,8,1,8,8
8047,2,1,2,8,1,2,8,1,2,1,1,2,2,8,8,8,8,8,8,8,8,1,8,8
8048,2,1,2,8,1,2,8,1,2,1,1,2,2,8,8,8,8,8,8,8,8,1,8,8
8049,2,1,2,8,1,2,8,1,2,1,1,2,2,8,8,8,8,8,8,8,8,1,8,8
8050,4,3,2,8,1,2,8,3,2,1,1,2,4,8,8,8,8,8,8,8,8,1,8,8
8051,4,3,2,8,1,2,8,3,2,1,1,2,4,8,8,8,8,8,8,8,8,1,8,8
8052,2,1,2,8,3,2,8,1,2,1,3,2,2,8,8,8,8,8,8,8,8,1,8,8
8053,2,1,2,8,3,2,8,1,2,1,3,2,2,8,8,8,8,8,8,8,8,1,8,8
8054,2,1,2,8,3,2,8,1,2,1,3,2,2,8,8,8,8,8,8,8,8,1,8,8
8055,2,1,2,8,3,2,8,1,2,1,3,2,2,8,8,8,8,8,8,8,8,1,8,8
8056,2,3,4,8,3,4,8,3,2,1,3,2,2,8,8,8,8,8,8,8,8,1,8,8
8057,2,3,4,8,3,4,8,3,2,1,3,2,2,8,8,8,8,8,8,8,8,1,8,8
8058,2,1,2,8,1,2,8,1,2,1,1,2,2,8,8,8,8,8,8,8,8,1,8,8
8059,2,1,2,8,1,2,8,1,2,1,1,2,2,8,8,8,8,8,8,8,8,1,8,8
8060,4,1,2,8,1,2,8,1,2,1,1,2,4,8,8,8,8,8,8,8,8,1,8,8
8061,4,1,2,8,1,2,8,1,2,1,1,2,4,8,8,8,8,8,8,8,8,1,8,8
8062,2,1,4,8,1,4,8,1,2,1,1,2,2,8,8,8,8,8,8,8,8,1,8,8
8063,2,1,4,8,1,4,8,1,2,1,1,2,2,8,8,8,8,8,8,8,8,1,8,8
8064,8,1,2,2,1,2,8,1,2,3,1,2,8,8,8,2,4,8,8,8,8,3,4,8
8065,8,1,2,2,1,2,8,1,2,3,1,2,8,8,8,2,4,8,8,8,8,3,4,8
8066,8,1,2,2,1,2,8,1,2,3,1,2,8,8,8,2,2,8,8,8,8,3,2,8
8067,8,1,2,2,1,2,8,1,2,3,1,2,8,8,8,2,2,8,8,8,8,3,2,8
8068,8,3,2,2,1,2,8,3,2,3,1,2,8,8,8,2,2,8,8,8,8,3,2,8
8069,8,3,2,2,1,2,8,3,2,3,1,2,8,8,8,2,2,8,8,8,8,3,2,8
8070,8,1,2,2,1,2,8,1,2,1,1,2,8,8,8,2,4,8,8,8,8,1,4,8
8071,8,1,2,2,1,2,8,1,2,1,1,2,8,8,8,2,4,8,8,8,8,1,4,8
8072,8,1,2,4,1,2,8,1,2,1,1,2,8,8,8,4,2,8,8,8,8,1,2,8
8073,8,1,2,4,1,2,8,1,2,1,1,2,8,8,8,4,2,8,8,8,8,1,2,8
8074,8,3,2,2,1,2,8,3,2,1,1,2,8,8,8,2,2,8,8,8,8,1,2,8
8075,8,3,2,2,1,2,8,3,2,1,1,2,8,8,8,2,2,8,8,8,8,1,2,8
8076,8,1,2,2,3,2,8,1,2,1,3,2,8,8,8,2,2,8,8,8,8,1,2,8
8077,8,1,2,2,3,2,8,1,2,1,3,2,8,8,8,2,2,8,8,8,8,1,2,8
8078,8,1,2,4,3,2,8,1,2,1,3,2,8,8,8,4,2,8,8,8,8,1,2,8
8079,8,1,2,4,3,2,8,1,2,1,3,2,8,8,8,4,2,8,8,8,8,1,2,8
8080,8,3,4,2,3,4,8,3,2,1,3,2,8,8,8,2,2,8,8,8,8,1,2,8
8081,8,3,4,2,3,4,8,3,2,1,3,2,8,8,8,2,2,8,8,8,8,1,2,8
8082,8,1,2,2,1,2,8,1,2,1,1,2,8,8,8,2,2,8,8,8,8,1,2,8
8083,8,1,2,2,1,2,8,1,2,1,1,2,8,8,8,2,2,8,8,8,8,1,2,8
8084,8,1,2,2,1,2,8,1,2,1,1,2,8,8,8,2,2,8,8,8,8,1,2,8
8085,8,1,2,2,1,2,8,1,2,1,1,2,8,8,8,2,2,8,8,8,8,1,2,8
8086,8,1,4,2,1,4,8,1,2,1,1,2,8,8,8,2,2,8,8,8,8,1,2,8
8087,8,1,4,2,1,4,8,1,2,1,1,2,8,8,8,2,2,8,8,8,8,1,2,8
8088,2,1,8,8,8,8,8,1,2,3,8,2,2,8,2,8,4,2,8,8,8,3,4,8
8089,2,1,8,8,8,8,8,1,2,3,8,2,2,8,2,8,4,2,8,8,8,3,4,8
8090,2,1,8,8,8,8,8,1,2,3,8,2,2,8,2,8,2,2,8,8,8,3,2,8
8091,2,1,8,8,8,8,8,1,2,3,8,2,2,8,2,8,2,2,8,8,8,3,2,8
8092,2,3,8,8,8,8,8,3,2,3,8,2,2,8,2,8,2,2,8,8,8,3,2,8
8093,2,3,8,8,8,8,8,3,2,3,8,2,2,8,2,8,2,2,8,8,8,3,2,8
8094,2,1,8,8,8,8,8,1,2,1,8,2,2,8,2,8,4,2,8,8,8,1,4,8
8095,2,1,8,8,8,8,8,1,2,1,8,2,2,8,2,8,4,2,8,8,8,1,4,8
